DP,DPNOM,DPMP,MPIO,AÑO,ÁREA GEOGRÁFICA,Total
68,Santander,68468,Molagavita,2022,Total,4183
68,Santander,68468,Molagavita,2023,Cabecera Municipal,794
68,Santander,68468,Molagavita,2023,Centros Poblados y Rural Disperso,3419
68,Santander,68468,Molagavita,2023,Total,4213
68,Santander,68468,Molagavita,2024,Cabecera Municipal,816
68,Santander,68468,Molagavita,2024,Centros Poblados y Rural Disperso,3402
68,Santander,68468,Molagavita,2024,Total,4218
68,Santander,68468,Molagavita,2025,Cabecera Municipal,827
68,Santander,68468,Molagavita,2025,Centros Poblados y Rural Disperso,3384
68,Santander,68468,Molagavita,2025,Total,4211
68,Santander,68468,Molagavita,2026,Cabecera Municipal,825
68,Santander,68468,Molagavita,2026,Centros Poblados y Rural Disperso,3368
68,Santander,68468,Molagavita,2026,Total,4193
68,Santander,68468,Molagavita,2027,Cabecera Municipal,837
68,Santander,68468,Molagavita,2027,Centros Poblados y Rural Disperso,3359
68,Santander,68468,Molagavita,2027,Total,4196
68,Santander,68468,Molagavita,2028,Cabecera Municipal,847
68,Santander,68468,Molagavita,2028,Centros Poblados y Rural Disperso,3350
68,Santander,68468,Molagavita,2028,Total,4197
68,Santander,68468,Molagavita,2029,Cabecera Municipal,849
68,Santander,68468,Molagavita,2029,Centros Poblados y Rural Disperso,3345
68,Santander,68468,Molagavita,2029,Total,4194
68,Santander,68468,Molagavita,2030,Cabecera Municipal,857
68,Santander,68468,Molagavita,2030,Centros Poblados y Rural Disperso,3344
68,Santander,68468,Molagavita,2030,Total,4201
68,Santander,68468,Molagavita,2031,Cabecera Municipal,861
68,Santander,68468,Molagavita,2031,Centros Poblados y Rural Disperso,3337
68,Santander,68468,Molagavita,2031,Total,4198
68,Santander,68468,Molagavita,2032,Cabecera Municipal,871
68,Santander,68468,Molagavita,2032,Centros Poblados y Rural Disperso,3338
68,Santander,68468,Molagavita,2032,Total,4209
68,Santander,68468,Molagavita,2033,Cabecera Municipal,879
68,Santander,68468,Molagavita,2033,Centros Poblados y Rural Disperso,3353
68,Santander,68468,Molagavita,2033,Total,4232
68,Santander,68468,Molagavita,2034,Cabecera Municipal,882
68,Santander,68468,Molagavita,2034,Centros Poblados y Rural Disperso,3340
68,Santander,68468,Molagavita,2034,Total,4222
68,Santander,68468,Molagavita,2035,Cabecera Municipal,892
68,Santander,68468,Molagavita,2035,Centros Poblados y Rural Disperso,3327
68,Santander,68468,Molagavita,2035,Total,4219
68,Santander,68498,Ocamonte,2018,Cabecera Municipal,809
68,Santander,68498,Ocamonte,2018,Centros Poblados y Rural Disperso,4852
68,Santander,68498,Ocamonte,2018,Total,5661
68,Santander,68498,Ocamonte,2019,Cabecera Municipal,833
68,Santander,68498,Ocamonte,2019,Centros Poblados y Rural Disperso,4907
68,Santander,68498,Ocamonte,2019,Total,5740
68,Santander,68498,Ocamonte,2020,Cabecera Municipal,853
68,Santander,68498,Ocamonte,2020,Centros Poblados y Rural Disperso,4957
68,Santander,68498,Ocamonte,2020,Total,5810
68,Santander,68498,Ocamonte,2021,Cabecera Municipal,932
68,Santander,68498,Ocamonte,2021,Centros Poblados y Rural Disperso,4942
68,Santander,68498,Ocamonte,2021,Total,5874
68,Santander,68498,Ocamonte,2022,Cabecera Municipal,1007
68,Santander,68498,Ocamonte,2022,Centros Poblados y Rural Disperso,4912
68,Santander,68498,Ocamonte,2022,Total,5919
68,Santander,68498,Ocamonte,2023,Cabecera Municipal,1082
68,Santander,68498,Ocamonte,2023,Centros Poblados y Rural Disperso,4879
68,Santander,68498,Ocamonte,2023,Total,5961
68,Santander,68498,Ocamonte,2024,Cabecera Municipal,1108
68,Santander,68498,Ocamonte,2024,Centros Poblados y Rural Disperso,4842
68,Santander,68498,Ocamonte,2024,Total,5950
68,Santander,68498,Ocamonte,2025,Cabecera Municipal,1124
68,Santander,68498,Ocamonte,2025,Centros Poblados y Rural Disperso,4830
68,Santander,68498,Ocamonte,2025,Total,5954
68,Santander,68498,Ocamonte,2026,Cabecera Municipal,1145
68,Santander,68498,Ocamonte,2026,Centros Poblados y Rural Disperso,4797
68,Santander,68498,Ocamonte,2026,Total,5942
68,Santander,68498,Ocamonte,2027,Cabecera Municipal,1157
68,Santander,68498,Ocamonte,2027,Centros Poblados y Rural Disperso,4788
68,Santander,68498,Ocamonte,2027,Total,5945
68,Santander,68498,Ocamonte,2028,Cabecera Municipal,1163
68,Santander,68498,Ocamonte,2028,Centros Poblados y Rural Disperso,4775
68,Santander,68498,Ocamonte,2028,Total,5938
68,Santander,68498,Ocamonte,2029,Cabecera Municipal,1177
68,Santander,68498,Ocamonte,2029,Centros Poblados y Rural Disperso,4773
68,Santander,68498,Ocamonte,2029,Total,5950
68,Santander,68498,Ocamonte,2030,Cabecera Municipal,1179
68,Santander,68498,Ocamonte,2030,Centros Poblados y Rural Disperso,4772
68,Santander,68498,Ocamonte,2030,Total,5951
68,Santander,68498,Ocamonte,2031,Cabecera Municipal,1186
68,Santander,68498,Ocamonte,2031,Centros Poblados y Rural Disperso,4770
68,Santander,68498,Ocamonte,2031,Total,5956
68,Santander,68498,Ocamonte,2032,Cabecera Municipal,1200
68,Santander,68498,Ocamonte,2032,Centros Poblados y Rural Disperso,4766
68,Santander,68498,Ocamonte,2032,Total,5966
68,Santander,68498,Ocamonte,2033,Cabecera Municipal,1204
68,Santander,68498,Ocamonte,2033,Centros Poblados y Rural Disperso,4768
68,Santander,68498,Ocamonte,2033,Total,5972
68,Santander,68498,Ocamonte,2034,Cabecera Municipal,1211
68,Santander,68498,Ocamonte,2034,Centros Poblados y Rural Disperso,4750
68,Santander,68498,Ocamonte,2034,Total,5961
68,Santander,68498,Ocamonte,2035,Cabecera Municipal,1210
68,Santander,68498,Ocamonte,2035,Centros Poblados y Rural Disperso,4748
68,Santander,68498,Ocamonte,2035,Total,5958
68,Santander,68500,Oiba,2018,Cabecera Municipal,4791
68,Santander,68500,Oiba,2018,Centros Poblados y Rural Disperso,6009
68,Santander,68500,Oiba,2018,Total,10800
68,Santander,68500,Oiba,2019,Cabecera Municipal,4936
68,Santander,68500,Oiba,2019,Centros Poblados y Rural Disperso,6068
68,Santander,68500,Oiba,2019,Total,11004
68,Santander,68500,Oiba,2020,Cabecera Municipal,5060
68,Santander,68500,Oiba,2020,Centros Poblados y Rural Disperso,6115
68,Santander,68500,Oiba,2020,Total,11175
68,Santander,68500,Oiba,2021,Cabecera Municipal,5202
68,Santander,68500,Oiba,2021,Centros Poblados y Rural Disperso,6097
68,Santander,68500,Oiba,2021,Total,11299
68,Santander,68500,Oiba,2022,Cabecera Municipal,5325
68,Santander,68500,Oiba,2022,Centros Poblados y Rural Disperso,6060
68,Santander,68500,Oiba,2022,Total,11385
68,Santander,68500,Oiba,2023,Cabecera Municipal,5447
68,Santander,68500,Oiba,2023,Centros Poblados y Rural Disperso,6019
68,Santander,68500,Oiba,2023,Total,11466
68,Santander,68500,Oiba,2024,Cabecera Municipal,5532
68,Santander,68500,Oiba,2024,Centros Poblados y Rural Disperso,5983
68,Santander,68500,Oiba,2024,Total,11515
68,Santander,68500,Oiba,2025,Cabecera Municipal,5615
68,Santander,68500,Oiba,2025,Centros Poblados y Rural Disperso,5957
68,Santander,68500,Oiba,2025,Total,11572
68,Santander,68500,Oiba,2026,Cabecera Municipal,5675
68,Santander,68500,Oiba,2026,Centros Poblados y Rural Disperso,5928
68,Santander,68500,Oiba,2026,Total,11603
68,Santander,68500,Oiba,2027,Cabecera Municipal,5720
68,Santander,68500,Oiba,2027,Centros Poblados y Rural Disperso,5905
68,Santander,68500,Oiba,2027,Total,11625
68,Santander,68500,Oiba,2028,Cabecera Municipal,5769
68,Santander,68500,Oiba,2028,Centros Poblados y Rural Disperso,5895
68,Santander,68500,Oiba,2028,Total,11664
68,Santander,68500,Oiba,2029,Cabecera Municipal,5828
68,Santander,68500,Oiba,2029,Centros Poblados y Rural Disperso,5893
68,Santander,68500,Oiba,2029,Total,11721
68,Santander,68500,Oiba,2030,Cabecera Municipal,5860
68,Santander,68500,Oiba,2030,Centros Poblados y Rural Disperso,5886
68,Santander,68500,Oiba,2030,Total,11746
68,Santander,68500,Oiba,2031,Cabecera Municipal,5903
68,Santander,68500,Oiba,2031,Centros Poblados y Rural Disperso,5884
68,Santander,68500,Oiba,2031,Total,11787
68,Santander,68500,Oiba,2032,Cabecera Municipal,5943
68,Santander,68500,Oiba,2032,Centros Poblados y Rural Disperso,5892
68,Santander,68500,Oiba,2032,Total,11835
68,Santander,68500,Oiba,2033,Cabecera Municipal,5977
68,Santander,68500,Oiba,2033,Centros Poblados y Rural Disperso,5880
68,Santander,68500,Oiba,2033,Total,11857
68,Santander,68500,Oiba,2034,Cabecera Municipal,6014
68,Santander,68500,Oiba,2034,Centros Poblados y Rural Disperso,5873
68,Santander,68500,Oiba,2034,Total,11887
68,Santander,68500,Oiba,2035,Cabecera Municipal,6054
68,Santander,68500,Oiba,2035,Centros Poblados y Rural Disperso,5850
68,Santander,68500,Oiba,2035,Total,11904
68,Santander,68502,Onzaga,2018,Cabecera Municipal,1232
68,Santander,68502,Onzaga,2018,Centros Poblados y Rural Disperso,2951
68,Santander,68502,Onzaga,2018,Total,4183
68,Santander,68502,Onzaga,2019,Cabecera Municipal,1246
68,Santander,68502,Onzaga,2019,Centros Poblados y Rural Disperso,2865
68,Santander,68502,Onzaga,2019,Total,4111
68,Santander,68502,Onzaga,2020,Cabecera Municipal,1261
68,Santander,68502,Onzaga,2020,Centros Poblados y Rural Disperso,2821
68,Santander,68502,Onzaga,2020,Total,4082
68,Santander,68502,Onzaga,2021,Cabecera Municipal,1315
68,Santander,68502,Onzaga,2021,Centros Poblados y Rural Disperso,2812
68,Santander,68502,Onzaga,2021,Total,4127
68,Santander,68502,Onzaga,2022,Cabecera Municipal,1364
68,Santander,68502,Onzaga,2022,Centros Poblados y Rural Disperso,2795
68,Santander,68502,Onzaga,2022,Total,4159
68,Santander,68502,Onzaga,2023,Cabecera Municipal,1412
68,Santander,68502,Onzaga,2023,Centros Poblados y Rural Disperso,2776
68,Santander,68502,Onzaga,2023,Total,4188
68,Santander,68502,Onzaga,2024,Cabecera Municipal,1435
68,Santander,68502,Onzaga,2024,Centros Poblados y Rural Disperso,2770
68,Santander,68502,Onzaga,2024,Total,4205
68,Santander,68502,Onzaga,2025,Cabecera Municipal,1444
68,Santander,68502,Onzaga,2025,Centros Poblados y Rural Disperso,2753
68,Santander,68502,Onzaga,2025,Total,4197
68,Santander,68502,Onzaga,2026,Cabecera Municipal,1451
68,Santander,68502,Onzaga,2026,Centros Poblados y Rural Disperso,2732
68,Santander,68502,Onzaga,2026,Total,4183
68,Santander,68502,Onzaga,2027,Cabecera Municipal,1469
68,Santander,68502,Onzaga,2027,Centros Poblados y Rural Disperso,2726
68,Santander,68502,Onzaga,2027,Total,4195
68,Santander,68502,Onzaga,2028,Cabecera Municipal,1485
68,Santander,68502,Onzaga,2028,Centros Poblados y Rural Disperso,2719
68,Santander,68502,Onzaga,2028,Total,4204
68,Santander,68502,Onzaga,2029,Cabecera Municipal,1510
68,Santander,68502,Onzaga,2029,Centros Poblados y Rural Disperso,2716
68,Santander,68502,Onzaga,2029,Total,4226
68,Santander,68502,Onzaga,2030,Cabecera Municipal,1521
68,Santander,68502,Onzaga,2030,Centros Poblados y Rural Disperso,2713
68,Santander,68502,Onzaga,2030,Total,4234
68,Santander,68502,Onzaga,2031,Cabecera Municipal,1529
68,Santander,68502,Onzaga,2031,Centros Poblados y Rural Disperso,2712
68,Santander,68502,Onzaga,2031,Total,4241
68,Santander,68502,Onzaga,2032,Cabecera Municipal,1540
68,Santander,68502,Onzaga,2032,Centros Poblados y Rural Disperso,2720
68,Santander,68502,Onzaga,2032,Total,4260
68,Santander,68502,Onzaga,2033,Cabecera Municipal,1546
68,Santander,68502,Onzaga,2033,Centros Poblados y Rural Disperso,2719
68,Santander,68502,Onzaga,2033,Total,4265
68,Santander,68502,Onzaga,2034,Cabecera Municipal,1553
68,Santander,68502,Onzaga,2034,Centros Poblados y Rural Disperso,2713
68,Santander,68502,Onzaga,2034,Total,4266
68,Santander,68502,Onzaga,2035,Cabecera Municipal,1563
68,Santander,68502,Onzaga,2035,Centros Poblados y Rural Disperso,2702
68,Santander,68502,Onzaga,2035,Total,4265
68,Santander,68522,Palmar,2018,Cabecera Municipal,467
68,Santander,68522,Palmar,2018,Centros Poblados y Rural Disperso,894
68,Santander,68522,Palmar,2018,Total,1361
68,Santander,68522,Palmar,2019,Cabecera Municipal,481
68,Santander,68522,Palmar,2019,Centros Poblados y Rural Disperso,905
68,Santander,68522,Palmar,2019,Total,1386
68,Santander,68522,Palmar,2020,Cabecera Municipal,493
68,Santander,68522,Palmar,2020,Centros Poblados y Rural Disperso,914
68,Santander,68522,Palmar,2020,Total,1407
68,Santander,68522,Palmar,2021,Cabecera Municipal,512
68,Santander,68522,Palmar,2021,Centros Poblados y Rural Disperso,911
68,Santander,68522,Palmar,2021,Total,1423
68,Santander,68522,Palmar,2022,Cabecera Municipal,527
68,Santander,68522,Palmar,2022,Centros Poblados y Rural Disperso,906
68,Santander,68522,Palmar,2022,Total,1433
68,Santander,68522,Palmar,2023,Cabecera Municipal,544
68,Santander,68522,Palmar,2023,Centros Poblados y Rural Disperso,900
68,Santander,68522,Palmar,2023,Total,1444
68,Santander,68522,Palmar,2024,Cabecera Municipal,560
68,Santander,68522,Palmar,2024,Centros Poblados y Rural Disperso,889
68,Santander,68522,Palmar,2024,Total,1449
68,Santander,68522,Palmar,2025,Cabecera Municipal,561
68,Santander,68522,Palmar,2025,Centros Poblados y Rural Disperso,883
68,Santander,68522,Palmar,2025,Total,1444
68,Santander,68522,Palmar,2026,Cabecera Municipal,567
68,Santander,68522,Palmar,2026,Centros Poblados y Rural Disperso,877
68,Santander,68522,Palmar,2026,Total,1444
68,Santander,68522,Palmar,2027,Cabecera Municipal,573
68,Santander,68522,Palmar,2027,Centros Poblados y Rural Disperso,876
68,Santander,68522,Palmar,2027,Total,1449
68,Santander,68522,Palmar,2028,Cabecera Municipal,575
68,Santander,68522,Palmar,2028,Centros Poblados y Rural Disperso,877
68,Santander,68522,Palmar,2028,Total,1452
68,Santander,68522,Palmar,2029,Cabecera Municipal,587
68,Santander,68522,Palmar,2029,Centros Poblados y Rural Disperso,874
68,Santander,68522,Palmar,2029,Total,1461
68,Santander,68522,Palmar,2030,Cabecera Municipal,585
68,Santander,68522,Palmar,2030,Centros Poblados y Rural Disperso,875
68,Santander,68522,Palmar,2030,Total,1460
68,Santander,68522,Palmar,2031,Cabecera Municipal,591
68,Santander,68522,Palmar,2031,Centros Poblados y Rural Disperso,874
68,Santander,68522,Palmar,2031,Total,1465
68,Santander,68522,Palmar,2032,Cabecera Municipal,592
68,Santander,68522,Palmar,2032,Centros Poblados y Rural Disperso,874
68,Santander,68522,Palmar,2032,Total,1466
68,Santander,68522,Palmar,2033,Cabecera Municipal,595
68,Santander,68522,Palmar,2033,Centros Poblados y Rural Disperso,872
68,Santander,68522,Palmar,2033,Total,1467
68,Santander,68522,Palmar,2034,Cabecera Municipal,596
68,Santander,68522,Palmar,2034,Centros Poblados y Rural Disperso,875
68,Santander,68522,Palmar,2034,Total,1471
68,Santander,68522,Palmar,2035,Cabecera Municipal,594
68,Santander,68522,Palmar,2035,Centros Poblados y Rural Disperso,871
68,Santander,68522,Palmar,2035,Total,1465
68,Santander,68524,Palmas del Socorro,2018,Cabecera Municipal,779
68,Santander,68524,Palmas del Socorro,2018,Centros Poblados y Rural Disperso,1756
68,Santander,68524,Palmas del Socorro,2018,Total,2535
68,Santander,68524,Palmas del Socorro,2019,Cabecera Municipal,803
68,Santander,68524,Palmas del Socorro,2019,Centros Poblados y Rural Disperso,1781
68,Santander,68524,Palmas del Socorro,2019,Total,2584
68,Santander,68524,Palmas del Socorro,2020,Cabecera Municipal,823
68,Santander,68524,Palmas del Socorro,2020,Centros Poblados y Rural Disperso,1803
68,Santander,68524,Palmas del Socorro,2020,Total,2626
68,Santander,68524,Palmas del Socorro,2021,Cabecera Municipal,857
68,Santander,68524,Palmas del Socorro,2021,Centros Poblados y Rural Disperso,1798
68,Santander,68524,Palmas del Socorro,2021,Total,2655
68,Santander,68524,Palmas del Socorro,2022,Cabecera Municipal,888
68,Santander,68524,Palmas del Socorro,2022,Centros Poblados y Rural Disperso,1787
68,Santander,68524,Palmas del Socorro,2022,Total,2675
68,Santander,68524,Palmas del Socorro,2023,Cabecera Municipal,919
68,Santander,68524,Palmas del Socorro,2023,Centros Poblados y Rural Disperso,1775
68,Santander,68524,Palmas del Socorro,2023,Total,2694
68,Santander,68524,Palmas del Socorro,2024,Cabecera Municipal,933
68,Santander,68524,Palmas del Socorro,2024,Centros Poblados y Rural Disperso,1756
68,Santander,68524,Palmas del Socorro,2024,Total,2689
68,Santander,68524,Palmas del Socorro,2025,Cabecera Municipal,954
68,Santander,68524,Palmas del Socorro,2025,Centros Poblados y Rural Disperso,1756
68,Santander,68524,Palmas del Socorro,2025,Total,2710
68,Santander,68524,Palmas del Socorro,2026,Cabecera Municipal,961
68,Santander,68524,Palmas del Socorro,2026,Centros Poblados y Rural Disperso,1753
68,Santander,68524,Palmas del Socorro,2026,Total,2714
68,Santander,68524,Palmas del Socorro,2027,Cabecera Municipal,964
68,Santander,68524,Palmas del Socorro,2027,Centros Poblados y Rural Disperso,1739
68,Santander,68524,Palmas del Socorro,2027,Total,2703
68,Santander,68524,Palmas del Socorro,2028,Cabecera Municipal,973
68,Santander,68524,Palmas del Socorro,2028,Centros Poblados y Rural Disperso,1730
68,Santander,68524,Palmas del Socorro,2028,Total,2703
68,Santander,68524,Palmas del Socorro,2029,Cabecera Municipal,983
68,Santander,68524,Palmas del Socorro,2029,Centros Poblados y Rural Disperso,1723
68,Santander,68524,Palmas del Socorro,2029,Total,2706
68,Santander,68524,Palmas del Socorro,2030,Cabecera Municipal,991
68,Santander,68524,Palmas del Socorro,2030,Centros Poblados y Rural Disperso,1729
68,Santander,68524,Palmas del Socorro,2030,Total,2720
68,Santander,68524,Palmas del Socorro,2031,Cabecera Municipal,1000
68,Santander,68524,Palmas del Socorro,2031,Centros Poblados y Rural Disperso,1726
68,Santander,68524,Palmas del Socorro,2031,Total,2726
68,Santander,68524,Palmas del Socorro,2032,Cabecera Municipal,1004
68,Santander,68524,Palmas del Socorro,2032,Centros Poblados y Rural Disperso,1726
68,Santander,68524,Palmas del Socorro,2032,Total,2730
68,Santander,68524,Palmas del Socorro,2033,Cabecera Municipal,1016
68,Santander,68524,Palmas del Socorro,2033,Centros Poblados y Rural Disperso,1727
68,Santander,68524,Palmas del Socorro,2033,Total,2743
68,Santander,68524,Palmas del Socorro,2034,Cabecera Municipal,1024
68,Santander,68524,Palmas del Socorro,2034,Centros Poblados y Rural Disperso,1718
68,Santander,68524,Palmas del Socorro,2034,Total,2742
68,Santander,68524,Palmas del Socorro,2035,Cabecera Municipal,1024
68,Santander,68524,Palmas del Socorro,2035,Centros Poblados y Rural Disperso,1719
68,Santander,68524,Palmas del Socorro,2035,Total,2743
68,Santander,68533,Páramo,2018,Cabecera Municipal,1251
68,Santander,68533,Páramo,2018,Centros Poblados y Rural Disperso,3403
68,Santander,68533,Páramo,2018,Total,4654
68,Santander,68533,Páramo,2019,Cabecera Municipal,1306
68,Santander,68533,Páramo,2019,Centros Poblados y Rural Disperso,3467
68,Santander,68533,Páramo,2019,Total,4773
68,Santander,68533,Páramo,2020,Cabecera Municipal,1354
68,Santander,68533,Páramo,2020,Centros Poblados y Rural Disperso,3515
68,Santander,68533,Páramo,2020,Total,4869
68,Santander,68533,Páramo,2021,Cabecera Municipal,1419
68,Santander,68533,Páramo,2021,Centros Poblados y Rural Disperso,3505
68,Santander,68533,Páramo,2021,Total,4924
68,Santander,68533,Páramo,2022,Cabecera Municipal,1478
68,Santander,68533,Páramo,2022,Centros Poblados y Rural Disperso,3483
68,Santander,68533,Páramo,2022,Total,4961
68,Santander,68533,Páramo,2023,Cabecera Municipal,1537
68,Santander,68533,Páramo,2023,Centros Poblados y Rural Disperso,3460
68,Santander,68533,Páramo,2023,Total,4997
68,Santander,68533,Páramo,2024,Cabecera Municipal,1573
68,Santander,68533,Páramo,2024,Centros Poblados y Rural Disperso,3438
68,Santander,68533,Páramo,2024,Total,5011
68,Santander,68533,Páramo,2025,Cabecera Municipal,1615
68,Santander,68533,Páramo,2025,Centros Poblados y Rural Disperso,3418
68,Santander,68533,Páramo,2025,Total,5033
68,Santander,68533,Páramo,2026,Cabecera Municipal,1637
68,Santander,68533,Páramo,2026,Centros Poblados y Rural Disperso,3411
68,Santander,68533,Páramo,2026,Total,5048
68,Santander,68533,Páramo,2027,Cabecera Municipal,1659
68,Santander,68533,Páramo,2027,Centros Poblados y Rural Disperso,3399
68,Santander,68533,Páramo,2027,Total,5058
68,Santander,68533,Páramo,2028,Cabecera Municipal,1681
68,Santander,68533,Páramo,2028,Centros Poblados y Rural Disperso,3391
68,Santander,68533,Páramo,2028,Total,5072
68,Santander,68533,Páramo,2029,Cabecera Municipal,1683
68,Santander,68533,Páramo,2029,Centros Poblados y Rural Disperso,3387
68,Santander,68533,Páramo,2029,Total,5070
68,Santander,68533,Páramo,2030,Cabecera Municipal,1705
68,Santander,68533,Páramo,2030,Centros Poblados y Rural Disperso,3375
68,Santander,68533,Páramo,2030,Total,5080
68,Santander,68533,Páramo,2031,Cabecera Municipal,1714
68,Santander,68533,Páramo,2031,Centros Poblados y Rural Disperso,3382
68,Santander,68533,Páramo,2031,Total,5096
68,Santander,68533,Páramo,2032,Cabecera Municipal,1725
68,Santander,68533,Páramo,2032,Centros Poblados y Rural Disperso,3381
68,Santander,68533,Páramo,2032,Total,5106
68,Santander,68533,Páramo,2033,Cabecera Municipal,1728
68,Santander,68533,Páramo,2033,Centros Poblados y Rural Disperso,3381
68,Santander,68533,Páramo,2033,Total,5109
68,Santander,68533,Páramo,2034,Cabecera Municipal,1741
68,Santander,68533,Páramo,2034,Centros Poblados y Rural Disperso,3380
68,Santander,68533,Páramo,2034,Total,5121
68,Santander,68533,Páramo,2035,Cabecera Municipal,1750
68,Santander,68533,Páramo,2035,Centros Poblados y Rural Disperso,3361
68,Santander,68533,Páramo,2035,Total,5111
68,Santander,68547,Piedecuesta,2018,Cabecera Municipal,139273
68,Santander,68547,Piedecuesta,2018,Centros Poblados y Rural Disperso,31352
68,Santander,68547,Piedecuesta,2018,Total,170625
68,Santander,68547,Piedecuesta,2019,Cabecera Municipal,145443
68,Santander,68547,Piedecuesta,2019,Centros Poblados y Rural Disperso,32143
68,Santander,68547,Piedecuesta,2019,Total,177586
68,Santander,68547,Piedecuesta,2020,Cabecera Municipal,150483
68,Santander,68547,Piedecuesta,2020,Centros Poblados y Rural Disperso,32476
68,Santander,68547,Piedecuesta,2020,Total,182959
68,Santander,68547,Piedecuesta,2021,Cabecera Municipal,152641
68,Santander,68547,Piedecuesta,2021,Centros Poblados y Rural Disperso,32379
68,Santander,68547,Piedecuesta,2021,Total,185020
68,Santander,68547,Piedecuesta,2022,Cabecera Municipal,154254
68,Santander,68547,Piedecuesta,2022,Centros Poblados y Rural Disperso,32181
68,Santander,68547,Piedecuesta,2022,Total,186435
68,Santander,68547,Piedecuesta,2023,Cabecera Municipal,155796
68,Santander,68547,Piedecuesta,2023,Centros Poblados y Rural Disperso,31967
68,Santander,68547,Piedecuesta,2023,Total,187763
68,Santander,68547,Piedecuesta,2024,Cabecera Municipal,157545
68,Santander,68547,Piedecuesta,2024,Centros Poblados y Rural Disperso,31788
68,Santander,68547,Piedecuesta,2024,Total,189333
68,Santander,68547,Piedecuesta,2025,Cabecera Municipal,159253
68,Santander,68547,Piedecuesta,2025,Centros Poblados y Rural Disperso,31619
68,Santander,68547,Piedecuesta,2025,Total,190872
68,Santander,68547,Piedecuesta,2026,Cabecera Municipal,160865
68,Santander,68547,Piedecuesta,2026,Centros Poblados y Rural Disperso,31496
68,Santander,68547,Piedecuesta,2026,Total,192361
68,Santander,68547,Piedecuesta,2027,Cabecera Municipal,162396
68,Santander,68547,Piedecuesta,2027,Centros Poblados y Rural Disperso,31401
68,Santander,68547,Piedecuesta,2027,Total,193797
68,Santander,68547,Piedecuesta,2028,Cabecera Municipal,163834
68,Santander,68547,Piedecuesta,2028,Centros Poblados y Rural Disperso,31329
68,Santander,68547,Piedecuesta,2028,Total,195163
68,Santander,68547,Piedecuesta,2029,Cabecera Municipal,165176
68,Santander,68547,Piedecuesta,2029,Centros Poblados y Rural Disperso,31284
68,Santander,68547,Piedecuesta,2029,Total,196460
68,Santander,68547,Piedecuesta,2030,Cabecera Municipal,166396
68,Santander,68547,Piedecuesta,2030,Centros Poblados y Rural Disperso,31285
68,Santander,68547,Piedecuesta,2030,Total,197681
68,Santander,68547,Piedecuesta,2031,Cabecera Municipal,167513
68,Santander,68547,Piedecuesta,2031,Centros Poblados y Rural Disperso,31303
68,Santander,68547,Piedecuesta,2031,Total,198816
68,Santander,68547,Piedecuesta,2032,Cabecera Municipal,168594
68,Santander,68547,Piedecuesta,2032,Centros Poblados y Rural Disperso,31280
68,Santander,68547,Piedecuesta,2032,Total,199874
68,Santander,68547,Piedecuesta,2033,Cabecera Municipal,169595
68,Santander,68547,Piedecuesta,2033,Centros Poblados y Rural Disperso,31264
68,Santander,68547,Piedecuesta,2033,Total,200859
68,Santander,68547,Piedecuesta,2034,Cabecera Municipal,170551
68,Santander,68547,Piedecuesta,2034,Centros Poblados y Rural Disperso,31213
68,Santander,68547,Piedecuesta,2034,Total,201764
68,Santander,68547,Piedecuesta,2035,Cabecera Municipal,171429
68,Santander,68547,Piedecuesta,2035,Centros Poblados y Rural Disperso,31156
68,Santander,68547,Piedecuesta,2035,Total,202585
68,Santander,68549,Pinchote,2018,Cabecera Municipal,1072
68,Santander,68549,Pinchote,2018,Centros Poblados y Rural Disperso,4090
68,Santander,68549,Pinchote,2018,Total,5162
68,Santander,68549,Pinchote,2019,Cabecera Municipal,1121
68,Santander,68549,Pinchote,2019,Centros Poblados y Rural Disperso,4164
68,Santander,68549,Pinchote,2019,Total,5285
68,Santander,68549,Pinchote,2020,Cabecera Municipal,1162
68,Santander,68549,Pinchote,2020,Centros Poblados y Rural Disperso,4223
68,Santander,68549,Pinchote,2020,Total,5385
68,Santander,68549,Pinchote,2021,Cabecera Municipal,1235
68,Santander,68549,Pinchote,2021,Centros Poblados y Rural Disperso,4210
68,Santander,68549,Pinchote,2021,Total,5445
68,Santander,68549,Pinchote,2022,Cabecera Municipal,1301
68,Santander,68549,Pinchote,2022,Centros Poblados y Rural Disperso,4185
68,Santander,68549,Pinchote,2022,Total,5486
68,Santander,68549,Pinchote,2023,Cabecera Municipal,1368
68,Santander,68549,Pinchote,2023,Centros Poblados y Rural Disperso,4157
68,Santander,68549,Pinchote,2023,Total,5525
68,Santander,68549,Pinchote,2024,Cabecera Municipal,1413
68,Santander,68549,Pinchote,2024,Centros Poblados y Rural Disperso,4135
68,Santander,68549,Pinchote,2024,Total,5548
68,Santander,68549,Pinchote,2025,Cabecera Municipal,1440
68,Santander,68549,Pinchote,2025,Centros Poblados y Rural Disperso,4117
68,Santander,68549,Pinchote,2025,Total,5557
68,Santander,68549,Pinchote,2026,Cabecera Municipal,1460
68,Santander,68549,Pinchote,2026,Centros Poblados y Rural Disperso,4102
68,Santander,68549,Pinchote,2026,Total,5562
68,Santander,68549,Pinchote,2027,Cabecera Municipal,1477
68,Santander,68549,Pinchote,2027,Centros Poblados y Rural Disperso,4092
68,Santander,68549,Pinchote,2027,Total,5569
68,Santander,68549,Pinchote,2028,Cabecera Municipal,1498
68,Santander,68549,Pinchote,2028,Centros Poblados y Rural Disperso,4080
