Vulnerabilidad_numero,U_MPIO,U_DPTO,Nom_DPTO,CASA,APTO,TIP_CUARTO,VIV_TRAD_INDIG,VIV_TRAD_ETNICA,OTRA_VIV,1-DOR,2-DOR,3-DOR,4-DOR,Mas de 4 dor,No informa Num_dormit,0-FALL,1-FALL,2-FALL,Mas de 2 fall,1-PER,2-PER,3-PER,4-PER,Mas de 4 per,Fall_Hombre,Fall_Mujer,No informa sexo fall,No informa edad fall,Fall_P_Infancia,Fall_Infancia,Fall_Juv-Adoles,Fall_Adultez,Fall_Per_Mayor,Per_Hombre,Per_Mujer,Per_edad_0 a 4,Per_edad_5 a 9,Per_edad_10 a 14,Per_edad_15 a 19,Per_edad_20 a 24,Per_edad_25 a 29,Per_edad_30 a 34,Per_edad_35 a 39,Per_edad_40 a 44,Per_edad_45 a 49,Per_edad_50 a 54,Per_edad_55 a 59,Per_edad_Mas de 60,Indigena,Gitano o Rrom,Raizal del Archi SAPSC,Palenquero de San Basilio,"Negro, mulato, afrodescendiente, afrocolombiano",Ningun grupo etnico,No informa grupo etnico,Habla lengua Nativa,No habla lengua nativa,No informa lengua nativa,No aplica lengua nativa,Habla otra lengua,No habla otra lengua,No informa otra lengua,No aplica otra lengua,CSS muy bueno,CSS bueno,CSS malo,CSS muy malo,CSS No Aplica,Lee_y_Escribe,NoLee_y_Escribe,No_informa_Alfabeta,No Aplica P_ALFABETA,Preescolar,Primaria,Secundaria,Media_Academica,Media_tecnica,Normalista,Tecnica_Profesional,Universitario,Posgrado,Ninguno,No_inf_escolaridad,No Aplica P_NIVEL_ANOSR,No informa ingresos,Recibe ingresos,No recibe ingresos,No Aplica ingresos
1.0,676,41,Huila,3929,284,108,0,2,3,1276,1269,483,83,15,4,3077,53,0,0,470,599,755,672,634,30.0,23.0,0.0,0.0,2.0,0.0,4.0,9.0,38.0,5343,4872,976,899,970,1013,888,774,672,726,625,544,484,481,1163,799,1,0,0,16,9360,39,730,69,1,9415,7,792,1,9415,34,702,155,22,9302,8387,804,48,976,322,4515,1710,1580,136,19,116,251,63,465,62,976,89,3883,4368,1875
1.0,770,41,Huila,5800,522,658,2,3,27,2660,2275,987,188,24,11,6088,56,1,0,1443,1372,1395,1099,836,42.0,16.0,0.0,0.0,4.0,0.0,5.0,18.0,31.0,8990,8386,1628,1596,1690,1810,1514,1361,1180,1164,1027,976,856,751,1823,9,0,0,2,10,17306,49,5,5,0,17366,3,7,0,17366,48,484,63,5,16776,14346,1324,78,1628,436,7771,3045,2635,99,35,307,364,100,854,102,1628,200,6394,7545,3237
1.0,791,41,Huila,5844,137,191,1,3,15,1590,2115,1076,167,39,14,4899,93,9,0,836,1031,1091,1040,1003,68.0,43.0,0.0,0.0,7.0,1.0,7.0,22.0,74.0,8264,7844,1364,1352,1761,1768,1381,1268,1052,1057,940,894,784,733,1754,95,1,0,0,19,15876,117,88,8,0,16012,82,14,0,16012,106,889,154,28,14931,13567,1052,125,1364,437,7155,2723,2776,113,20,237,318,131,664,170,1364,222,5003,8167,2716
1.0,797,41,Huila,3278,111,72,0,0,8,1121,1289,619,75,14,10,3078,48,2,0,493,683,761,674,517,31.0,21.0,0.0,0.0,3.0,1.0,4.0,13.0,31.0,4956,4811,761,833,934,932,801,740,603,667,599,566,488,498,1345,10,1,0,0,68,9652,36,1,10,0,9756,0,11,0,9756,60,671,132,28,8876,8300,656,50,761,248,3722,1721,1881,77,15,383,392,114,379,74,761,71,3142,4960,1594
1.0,799,41,Huila,4192,99,150,8,0,9,1067,1428,470,93,28,16,3020,73,8,1,571,616,620,581,714,56.0,37.0,0.0,0.0,2.0,0.0,6.0,24.0,61.0,5389,4884,826,853,919,1088,821,721,685,640,572,605,566,500,1477,76,0,0,0,18,10139,40,60,16,0,10197,28,48,0,10197,32,329,60,7,9845,8438,960,49,826,218,4368,1862,1777,91,24,137,217,40,636,77,826,133,3304,5099,1737
1.0,801,41,Huila,2519,127,133,0,0,5,814,926,492,98,12,11,2312,40,1,0,340,538,570,506,399,21.0,21.0,0.0,0.0,3.0,1.0,5.0,9.0,24.0,3825,3551,627,626,661,708,599,618,498,486,393,362,394,361,1043,26,0,1,0,25,7280,44,11,16,0,7349,3,24,0,7349,22,420,94,4,6836,6012,685,52,627,175,3113,1371,1142,70,11,171,132,39,453,72,627,79,2808,3210,1279
1.0,807,41,Huila,6764,406,249,1,1,8,2701,2669,1259,205,50,22,6775,126,5,0,1241,1568,1648,1376,1073,78.0,58.0,0.0,0.0,9.0,1.0,11.0,30.0,85.0,10677,10242,1584,1683,1930,2181,1717,1562,1353,1393,1295,1166,1146,1054,2855,243,0,0,2,60,20543,71,15,230,0,20674,12,233,0,20674,103,1863,330,34,18589,17620,1622,93,1584,481,8720,3599,3762,172,27,583,726,156,985,124,1584,224,7210,10193,3292
1.0,872,41,Huila,2609,40,123,2,0,4,1340,910,201,16,4,9,2382,91,7,0,490,652,607,461,270,61.0,44.0,0.0,0.0,1.0,0.0,6.0,22.0,76.0,3581,3362,504,538,555,543,546,487,464,455,450,467,448,397,1089,179,0,1,0,15,6737,11,9,171,0,6763,3,177,0,6763,57,676,122,11,6077,5751,673,15,504,158,3009,1121,1392,24,8,115,143,12,422,35,504,88,2102,3711,1042
1.0,885,41,Huila,2646,293,146,0,0,10,570,1084,576,79,28,8,2327,18,0,0,391,489,555,514,396,14.0,4.0,0.0,0.0,1.0,0.0,2.0,4.0,11.0,3737,3643,532,468,569,611,610,621,546,487,410,472,512,451,1091,1,0,1,0,18,7305,55,2,0,0,7378,2,0,0,7378,21,448,75,18,6818,6293,498,57,532,109,2477,1268,1537,74,15,427,486,54,320,81,532,151,2369,3841,1019
2.0,1,44,La Guajira,32201,8165,4075,8429,443,368,23114,17633,7826,1553,370,254,49928,761,42,19,8020,9227,10332,9851,13320,534.0,376.0,1.0,2.0,171.0,23.0,103.0,223.0,389.0,86766,90807,20456,20231,18438,17906,16823,15035,13352,12170,9315,8165,7092,6076,12514,53002,13,57,73,22844,99474,2110,42212,10787,98,124476,8889,44000,208,124476,1081,6744,1039,319,168390,138038,17015,2064,20456,5280,44735,28422,28707,2053,450,11635,16291,2958,14000,2586,20456,2588,56152,77403,41430
1.0,35,44,La Guajira,4209,705,850,1432,111,28,4226,2279,921,117,19,17,7478,93,6,2,1248,1393,1585,1433,1920,64.0,48.0,0.0,0.0,24.0,2.0,15.0,27.0,44.0,13580,13360,3157,3228,3014,3257,2731,2240,1850,1708,1312,1208,1042,848,1345,9797,0,3,3,1135,15359,643,8578,870,5,17487,1640,7809,4,17487,91,902,183,31,25733,20556,2504,723,3157,817,7104,4739,4607,240,53,1701,1308,440,2070,704,3157,325,6973,12381,7261
1.0,78,44,La Guajira,6589,232,183,1358,33,29,3376,3315,936,112,32,11,7623,152,5,2,981,1276,1593,1677,2255,95.0,72.0,1.0,1.0,33.0,0.0,15.0,42.0,77.0,14124,14425,3184,2934,2902,3068,2917,2342,2007,2011,1502,1359,1112,971,2240,9430,0,0,1,6273,12734,111,7269,2157,5,19118,1369,8055,7,19118,389,1283,149,46,26682,23349,1842,174,3184,651,7350,5245,5754,204,66,1961,2080,203,1654,197,3184,398,7822,14210,6119
1.0,90,44,La Guajira,5465,456,1132,2421,77,28,5188,2757,835,124,39,114,8939,114,4,0,1053,1431,1713,1598,3262,81.0,41.0,0.0,0.0,34.0,3.0,11.0,32.0,42.0,18507,17689,4554,4949,4471,3865,3173,2872,2383,2151,1789,1562,1226,1048,2153,11528,1,2,3,2732,19576,2354,9798,857,349,25192,675,9063,1266,25192,383,913,120,17,34763,20910,8585,2147,4554,911,8258,4972,4766,348,79,981,711,92,7624,2900,4554,2707,9416,14169,9904
1.0,98,44,La Guajira,3026,471,258,14,2,39,1458,1463,368,60,27,5,3321,57,2,1,603,565,692,656,865,34.0,30.0,0.0,0.0,2.0,0.0,6.0,20.0,36.0,6064,5870,1156,1330,1212,1259,1103,1027,917,830,614,535,472,422,1057,2395,0,5,0,864,8391,279,1264,1130,1,9539,231,2163,1,9539,93,431,59,20,11331,9481,986,311,1156,255,2920,2042,2741,447,35,661,578,68,682,349,1156,136,3029,5984,2785
1.0,110,44,La Guajira,2042,192,189,3,0,5,831,788,267,54,10,8,1931,26,1,0,275,359,400,381,543,19.0,9.0,0.0,0.0,2.0,0.0,0.0,3.0,23.0,3495,3468,511,600,623,609,586,544,527,513,395,391,376,357,931,168,0,0,1,648,6108,38,68,94,7,6794,21,135,13,6794,36,165,20,1,6741,5913,502,37,511,200,1938,982,1515,75,19,490,668,76,439,50,511,102,2098,3652,1111
1.0,279,44,La Guajira,9873,1674,742,39,15,58,3686,5097,2048,365,82,30,11142,161,5,0,1530,1811,2394,2323,3250,89.0,82.0,0.0,0.0,7.0,0.0,10.0,42.0,112.0,20086,20766,4226,4217,4019,3896,3612,3647,3128,2844,2091,2007,1808,1590,3767,1262,2,11,1,2980,36406,190,518,753,5,39576,273,997,6,39576,181,1691,328,75,38577,33850,2531,245,4226,1557,9953,6318,8079,329,70,4585,3316,421,1709,289,4226,355,12414,19632,8451
1.0,378,44,La Guajira,4362,265,394,493,68,11,2677,1989,481,70,13,13,5160,80,3,0,890,921,1176,994,1262,50.0,36.0,0.0,0.0,13.0,2.0,12.0,18.0,41.0,8782,8890,1927,1971,1950,1916,1854,1509,1390,1123,975,778,673,546,1060,6294,2,2,4,2035,9229,106,4748,1551,3,11370,3691,2608,3,11370,52,724,211,42,16643,14473,1145,127,1927,530,4478,3113,4194,165,36,1190,910,45,926,158,1927,201,4613,8960,3898
1.0,420,44,La Guajira,625,14,230,0,1,0,312,440,118,21,4,2,893,4,0,0,130,188,216,163,200,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1549,1403,274,285,337,303,253,244,197,186,161,162,154,117,279,67,0,0,0,333,2521,31,12,51,4,2885,7,57,3,2885,16,225,16,2,2693,2368,291,19,274,100,887,525,522,67,8,179,130,22,202,36,274,37,841,1515,559
1.0,430,44,La Guajira,23626,5820,5779,12378,347,201,25840,12286,4948,591,106,489,43106,1048,62,44,5871,8146,9626,8391,12226,785.0,575.0,0.0,0.0,452.0,19.0,147.0,342.0,400.0,77126,82097,19027,18789,16908,16977,15252,13193,11428,10066,8230,6882,6205,5347,10919,67326,8,8,9,6714,83070,2088,59716,7448,78,91981,20313,46791,138,91981,755,3587,502,160,154219,121784,16991,1421,19027,4959,46967,29243,26241,2005,656,5250,8354,849,13914,1758,19027,2304,39554,79422,37943
1.0,560,44,La Guajira,6800,211,375,12635,474,58,17031,1709,416,95,37,727,18698,1214,67,36,2956,3956,4027,3227,5849,758.0,741.0,0.0,1.0,366.0,33.0,247.0,475.0,377.0,36421,38107,11783,11083,9611,8485,6621,4880,4622,4038,3231,2526,1995,1750,3903,69422,1,10,3,336,4372,384,63361,4893,21,6253,10513,57736,26,6253,170,1052,107,21,73178,45107,16787,851,11783,2843,24903,10535,5390,681,210,769,1569,140,15064,641,11783,943,13602,35945,24038
1.0,650,44,La Guajira,11473,1213,1917,631,121,88,6094,4709,2178,302,65,32,13057,298,22,3,1978,2543,2900,2764,3195,207.0,147.0,0.0,1.0,38.0,9.0,30.0,89.0,187.0,22765,23312,4095,4351,4446,4406,4027,3792,3236,3061,2496,2505,2293,2120,5249,8486,1,2,6,12108,25207,267,1723,6516,6,37832,216,8012,17,37832,309,1871,200,35,43662,38266,3284,432,4095,1245,11606,7904,8820,905,293,4240,3301,567,2693,408,4095,712,14655,21996,8714
1.0,847,44,La Guajira,10541,194,830,29215,570,166,35950,3912,854,229,59,169,39930,1047,142,54,5057,7888,8465,6778,12985,820.0,729.0,0.0,2.0,568.0,29.0,134.0,321.0,495.0,77668,83043,20012,21619,19185,18187,15525,12125,11187,9025,7690,5852,4924,4716,10664,154898,1,8,7,145,4469,1183,142682,9785,103,8141,30310,122099,161,8141,279,1015,103,12,159302,96881,42112,1706,20012,5247,60455,17996,10420,968,794,1568,2429,352,38673,1797,20012,2255,22657,91748,44051
1.0,855,44,La Guajira,1939,183,777,0,1,18,1074,1188,558,144,31,9,2935,68,1,0,481,548,608,622,745,42.0,28.0,0.0,0.0,2.0,0.0,0.0,16.0,52.0,5048,5150,867,874,911,1010,846,794,687,651,571,598,552,532,1305,152,0,0,0,751,9193,102,76,74,2,10046,79,69,4,10046,42,338,70,35,9713,8591,627,113,867,232,2369,1521,2397,55,20,933,1051,104,530,119,867,269,2929,5248,1752
1.0,874,44,La Guajira,6319,278,279,7,0,7,2689,3268,1376,244,55,9,7497,140,4,0,1164,1588,1725,1500,1664,87.0,61.0,0.0,0.0,13.0,0.0,8.0,35.0,92.0,12234,12762,2235,2357,2520,2281,2103,1956,1717,1706,1287,1326,1275,1150,3083,456,0,0,0,358,24042,140,162,291,0,24543,55,398,0,24543,183,1187,157,30,23439,20890,1707,164,2235,607,6400,4103,5023,306,22,2020,2558,222,1321,179,2235,473,7636,12266,4621
1.0,1,47,Magdalena,106779,57190,9870,758,40,365,39970,56001,30522,4764,1062,868,131134,1954,92,7,16448,22584,28976,30274,34905,1187.0,979.0,0.0,2.0,135.0,9.0,140.0,495.0,1385.0,232340,247513,38302,40679,42822,45630,43473,40680,36364,35282,30331,27259,25717,21741,51573,7809,20,60,34,16914,450556,4460,4647,2483,392,472331,1342,4980,1200,472331,3615,17314,3353,990,454581,418202,18091,5258,38302,11242,100324,78879,113448,6788,1308,46123,52568,10297,13415,7159,38302,7705,183569,207171,81408
